Time,PV_Cell_Temperature (°C),Humidity (%),Pressure (Pa),Solar_Irradiation (W/m^2),Wind_Speed (m/s),Rainfall_Status (0/1),Inverter_Power (W)
2023-10-04 16:20:00,56.309692649288735,50.030837969472195,10202611.02410168,628.5612893987511,9.641058804439234,0,533.3705476163377
2023-10-04 16:25:00,50.208717609059256,49.84097238237793,10198983.273437615,480.38548446912796,9.641058804439234,0,311.5397884796623
2023-10-04 16:30:00,55.57157387969218,50.12381025308101,10191048.44266501,523.3092912704327,9.641058804439234,0,369.70102934544946
2023-10-04 16:35:00,54.24180217408526,50.1516968131171,10190185.339436023,628.7641399143284,9.641058804439234,0,533.714863916977
2023-10-04 16:40:00,55.67276138623861,49.97043234012512,10203301.273248341,558.476418313236,9.641058804439234,0,421.05947824617374
2023-10-04 16:45:00,50.87128881301952,49.83900886559723,10205302.815850772,641.0237958783359,9.641058804439234,0,554.7305342910652
2023-10-04 16:50:00,54.34657962054513,49.608438361218255,10192915.084675562,566.2401630863886,9.641058804439234,0,432.84769509433494
2023-10-04 16:55:00,53.40339597281468,50.20519467745833,10193448.148333065,518.767837883324,9.641058804439234,0,363.31209398988716
2023-10-04 17:00:00,50.40830292663623,50.00989620016556,10209453.743234267,332.17679239718797,9.641058804439234,0,148.9609188998341
2023-10-04 17:05:00,47.33393435530919,49.54106259405731,10206438.110772118,336.3848417200131,9.641058804439234,0,152.7589283476477
2023-10-04 17:10:00,51.76746814687121,49.75253478598807,10196379.095638111,271.6516036192654,9.641058804439234,0,99.62270156103997
2023-10-04 17:15:00,48.496874030356324,49.936001302780774,10196417.672813183,260.38939013969576,9.641058804439234,0,91.53355657138562
2023-10-04 17:20:00,43.78901124698456,49.68588423320445,10197850.999728527,404.69880329207854,9.641058804439234,0,221.10451387115464
2023-10-04 17:25:00,46.08836892586156,50.13479942387173,10201840.232787611,325.0883164032254,9.641058804439234,0,142.67125817354284
2023-10-04 17:30:00,53.3605850356646,50.38792288298584,10196375.993813498,253.9795448658131,9.641058804439234,0,87.08257243383152
2023-10-04 17:35:00,51.88453193685355,50.349574999146164,10201828.797536373,288.96215926655003,9.641058804439234,0,112.72382480878251
2023-10-04 17:40:00,43.7383982117006,50.242806019630024,10207760.84947869,211.86333930139847,9.641058804439234,0,60.59620062891832
2023-10-04 17:45:00,50.01561256374568,50.29338392446468,10194129.520005597,334.54236045664015,9.659829479872434,0,151.09009776886575
2023-10-04 17:50:00,52.58199040590877,49.8546377525824,10204241.745256731,280.33459771319303,9.659829479872434,0,106.09310701127397
2023-10-04 17:55:00,44.94579044783925,50.36886735635843,10195850.935276622,232.21879944221476,9.659829479872434,0,72.79952059941782
2023-10-04 18:00:00,43.575170109735055,50.41820178196136,10203331.617476128,0,9.659829479872434,0,0
2023-10-04 18:05:00,44.62622364373975,50.30725331615602,10201624.820019767,0,9.659829479872434,0,0
2023-10-04 18:10:00,39.61486683070072,49.991193437755854,10205468.597769106,0,9.659829479872434,0,0
2023-10-04 18:15:00,42.12748987011643,50.097268390966974,10208231.846903624,0,9.659829479872434,0,0
2023-10-04 18:20:00,42.729603811018634,49.88252419253361,10201947.406027691,82.44420606305337,9.659829479872434,0,9.17601360304573
2023-10-04 18:25:00,45.98983853838561,50.031762422521915,10202094.122780975,0,9.659829479872434,0,0
2023-10-04 18:30:00,43.09486023174668,50.20219575710946,10203615.547402566,0,9.659829479872434,0,0
2023-10-04 18:35:00,38.21171317818727,50.04296210278071,10197517.691998892,16.930661767810136,9.659829479872434,0,0.3869738656595835
2023-10-04 18:40:00,43.00295396063108,49.90994744726324,10206780.694665495,0,9.659829479872434,0,0
2023-10-04 18:45:00,38.41021137728393,49.501877420821394,10196928.309738262,0,9.659829479872434,0,0
2023-10-04 18:50:00,38.9384666613747,50.26799552314628,10207255.239400314,69.77784569741036,9.659829479872434,0,6.573079462731672
2023-10-04 18:55:00,42.9270291231129,49.646156075448204,10208597.721515214,46.217086724350565,9.659829479872434,0,2.8836257921362907
2023-10-04 19:00:00,41.37206276508144,50.14857099147764,10190866.67262902,0,9.659829479872434,0,0
2023-10-04 19:05:00,35.82725392619557,50.33269280402191,10191111.385380892,0,9.659829479872434,0,0
2023-10-04 19:10:00,37.38486687350813,50.32217805633359,10198976.847588921,0,9.659829479872434,0,0
2023-10-04 19:15:00,35.23312531806465,49.62151189082859,10204284.398535829,0,9.659829479872434,0,0
2023-10-04 19:20:00,39.81130335531516,50.105454040529175,10203456.205542127,0,9.400140745855953,0,0
2023-10-04 19:25:00,38.46667318470963,50.280095192024554,10199676.633868823,0,9.400140745855953,0,0
2023-10-04 19:30:00,38.84027108271293,50.34422592069085,10190433.595362395,0,9.400140745855953,0,0
2023-10-04 19:35:00,40.94815432665318,50.30713761976614,10206884.170852747,0,9.400140745855953,0,0
2023-10-04 19:40:00,40.78450712126313,49.68902391530211,10201307.620923774,0,9.400140745855953,0,0
2023-10-04 19:45:00,41.045755228717226,50.288063334949804,10207908.204793585,0,9.400140745855953,0,0
2023-10-04 19:50:00,38.38991598192822,49.9735665048574,10190445.470005086,0,9.400140745855953,0,0
2023-10-04 19:55:00,35.37085088586114,49.9738596949221,10201839.98877032,0,9.400140745855953,0,0
2023-10-04 20:00:00,28.590939587118424,50.144499977995345,10208591.2549427,0,9.400140745855953,0,0
2023-10-04 20:05:00,32.75027793010397,49.55927625191263,10204582.818845993,0,9.400140745855953,0,0
2023-10-04 20:10:00,28.70506464946672,49.578035095459946,10193249.533770733,0,9.400140745855953,0,0
2023-10-04 20:15:00,30.484275336878795,49.962565201217025,10200759.338149345,0,9.400140745855953,0,0
2023-10-04 20:20:00,36.89368782159073,50.06061430245386,10191039.844983263,0,9.400140745855953,0,0
2023-10-04 20:25:00,29.41055996186406,50.26543770181445,10198440.56127263,0,9.221079071374335,0,0
2023-10-04 20:30:00,29.975967045456308,49.674099427985226,10202974.936424661,0,9.221079071374335,0,0
2023-10-04 20:35:00,34.28437961031264,49.74887174310621,10203729.422197705,0,9.221079071374335,0,0
2023-10-04 20:40:00,28.279279213190158,50.42184254584767,10193625.093921782,0,9.221079071374335,0,0
2023-10-04 20:45:00,31.52045914796033,50.128534713105104,10190894.852221886,0,9.221079071374335,0,0
2023-10-04 20:50:00,34.656075222931,49.53395908254309,10206816.223228505,0,9.221079071374335,0,0
2023-10-04 20:55:00,28.601151916935237,50.49551493147252,10193493.881290818,0,9.221079071374335,0,0
2023-10-04 21:00:00,22.934514632462157,50.29538076347465,10199010.357760858,0,9.221079071374335,0,0
2023-10-04 21:05:00,30.66328324137185,50.42720847224747,10206499.264176812,0,9.221079071374335,0,0
2023-10-04 21:10:00,21.577294907689698,50.156678069993895,10202569.276788084,0,9.221079071374335,0,0
2023-10-04 21:15:00,22.29469532928826,50.16969234503088,10202987.443545843,0,9.221079071374335,0,0
2023-10-04 21:20:00,22.165349073470296,50.32612071757734,10194529.54487024,0,9.221079071374335,0,0
2023-10-04 21:25:00,29.62247910403792,50.061884181824496,10202837.649594018,0,9.221079071374335,0,0
2023-10-04 21:30:00,22.304315364104475,50.07767435742461,10191885.39952394,0,9.221079071374335,0,0
2023-10-04 21:35:00,27.295442087447476,49.995645734407404,10200547.71509328,0,9.221079071374335,0,0
2023-10-04 21:40:00,25.176196093253047,50.44197001911878,10199524.328443237,0,9.221079071374335,0,0
2023-10-04 21:45:00,27.724069384663515,49.715200897890476,10198042.020102272,0,9.531259201708414,0,0
2023-10-04 21:50:00,28.28072662863196,49.870808846087904,10197285.382200034,0,9.531259201708414,0,0
2023-10-04 21:55:00,26.083083869065977,50.13106240051369,10209766.45011954,0,9.531259201708414,0,0
2023-10-04 22:00:00,25.24113925679783,50.43087165595429,10207674.56362879,0,9.531259201708414,0,0
2023-10-04 22:05:00,18.215795743769874,50.139529120050184,10206962.97725898,0,9.531259201708414,0,0
2023-10-04 22:10:00,18.883320124102934,49.94121231807304,10192026.742521757,0,9.531259201708414,0,0
2023-10-04 22:15:00,25.98907654585642,49.58473164856925,10194647.77158456,0,9.531259201708414,0,0
2023-10-04 22:20:00,25.166890456199383,50.01318548021678,10204542.047766265,0,9.531259201708414,0,0
2023-10-04 22:25:00,24.010914802285438,49.84985209248923,10198068.341533983,0,9.531259201708414,0,0
2023-10-04 22:30:00,25.154811620453003,49.79396260798665,10206377.692531181,0,9.531259201708414,0,0
2023-10-04 22:35:00,18.819694819780945,50.46179569209209,10207326.418832507,0,9.736373123849795,0,0
2023-10-04 22:40:00,22.023540664309806,50.14142788623634,10197869.36395182,0,9.736373123849795,0,0
2023-10-04 22:45:00,22.771411599096915,50.44648278397196,10202681.9885692,0,9.736373123849795,0,0
2023-10-04 22:50:00,22.228004535455803,50.25010752658845,10198318.923870154,0,9.736373123849795,0,0
2023-10-04 22:55:00,19.111616038549215,50.33767454766432,10199738.690165745,0,9.736373123849795,0,0
2023-10-04 23:00:00,14.323297394303967,49.903925096409324,10201844.148022546,0,9.736373123849795,0,0
2023-10-04 23:05:00,11.713479484844353,49.60989391363406,10191341.789486734,0,9.736373123849795,0,0
2023-10-04 23:10:00,17.75329062214106,49.78283070120219,10201854.765322378,0,9.736373123849795,0,0
2023-10-04 23:15:00,20.455679760711018,49.64235373721372,10190105.164676683,0,9.736373123849795,0,0
2023-10-04 23:20:00,11.198316015769024,49.571431888119776,10206566.977146145,0,9.736373123849795,0,0
2023-10-04 23:25:00,14.156764391235175,50.10591279502956,10190153.101877699,0,9.736373123849795,0,0
2023-10-04 23:30:00,12.841810001637409,49.96374027747649,10209235.204033596,0,9.736373123849795,0,0
2023-10-04 23:35:00,19.92799074347529,49.711700039711275,10202703.330825638,0,9.736373123849795,0,0
2023-10-04 23:40:00,14.171886262067549,49.808784094302304,10192286.801351227,0,9.736373123849795,0,0
2023-10-04 23:45:00,11.181628909953425,49.856240519909946,10193886.27951339,0,9.736373123849795,0,0
2023-10-04 23:50:00,15.033550108645528,49.76843999825955,10208496.639747156,0,9.736373123849795,0,0
2023-10-04 23:55:00,13.95405747529654,49.7018197460741,10194993.562486066,0,9.736373123849795,0,0
2023-10-05 00:00:00,12.555211699198468,50.2618487030556,10198036.801218584,0,9.686282325444244,0,0
2023-10-05 00:05:00,12.203381973305186,50.258563877978155,10206114.855023192,0,9.686282325444244,0,0
2023-10-05 00:10:00,8.114535676141482,49.98674242894651,10206541.204901861,0,9.686282325444244,0,0
2023-10-05 00:15:00,8,50.266396552729574,10190132.137913372,0,9.686282325444244,0,0
2023-10-05 00:20:00,14.459373543068896,49.663485116952806,10191129.100600595,0,9.686282325444244,0,0
2023-10-05 00:25:00,8,49.81898899581837,10204046.455473263,0,9.686282325444244,0,0
2023-10-05 00:30:00,14.798691085192084,49.66998638696882,10198490.864699457,0,9.686282325444244,0,0
2023-10-05 00:35:00,15.189733494304974,49.681108853590146,10195792.688259417,0,9.686282325444244,0,0
2023-10-05 00:40:00,13.333080427064376,50.15942555221005,10202830.8803313,0,9.315049734830152,0,0
2023-10-05 00:45:00,15.388328816799278,49.705228317127606,10193990.339199265,0,9.315049734830152,0,0
2023-10-05 00:50:00,11.345300533806832,49.941636137230454,10191740.805781849,0,9.315049734830152,0,0
2023-10-05 00:55:00,13.652674421479357,49.855270329473,10197483.71864961,0,9.315049734830152,0,0
2023-10-05 01:00:00,8,49.66583663420101,10193228.077166429,0,9.315049734830152,0,0
2023-10-05 01:05:00,8,50.303327840524794,10190564.902292553,0,9.315049734830152,0,0
2023-10-05 01:10:00,8,49.95056867685809,10191711.954341233,0,9.315049734830152,0,0
2023-10-05 01:15:00,9.93726150881226,50.08198814416223,10202644.353540711,0,9.315049734830152,0,0
2023-10-05 01:20:00,8.233226346583244,49.861914082465425,10195753.664608836,0,9.315049734830152,0,0
2023-10-05 01:25:00,8,50.161025544142525,10199903.941690287,0,8.887151018188824,0,0
2023-10-05 01:30:00,8,50.39630634532049,10205456.633558715,0,8.887151018188824,0,0
2023-10-05 01:35:00,8,49.511129940677826,10206935.504504766,0,8.887151018188824,0,0
2023-10-05 01:40:00,12.209639410303605,50.104381282351,10194823.528219841,0,8.887151018188824,0,0
2023-10-05 01:45:00,9.201326214570962,49.73575518806244,10202875.392316552,0,8.887151018188824,0,0
2023-10-05 01:50:00,11.507416419177153,49.531447688450584,10193739.75555066,0,8.887151018188824,0,0
2023-10-05 01:55:00,13.838875554055482,49.64612623727624,10209962.13317668,0,8.887151018188824,0,0
2023-10-05 02:00:00,8,49.89996134241544,10199051.846665869,0,8.887151018188824,0,0
2023-10-05 02:05:00,8,49.71987417724992,10199160.851393411,0,8.887151018188824,0,0
2023-10-05 02:10:00,8,49.93525166598481,10203777.260745315,0,8.887151018188824,0,0
2023-10-05 02:15:00,8,50.016292586121224,10192018.483412994,0,8.887151018188824,0,0
2023-10-05 02:20:00,8,50.43686213895586,10208571.453656701,0,8.887151018188824,0,0
2023-10-05 02:25:00,8,50.31567542860664,10207031.472659932,0,8.887151018188824,0,0
2023-10-05 02:30:00,9.71490404104607,49.96025024525052,10200818.634432731,0,8.887151018188824,0,0
2023-10-05 02:35:00,8,49.79796023037874,10209224.524183262,0,8.887151018188824,0,0
2023-10-05 02:40:00,11.671082452233222,49.86174302931092,10196391.93253503,0,8.887151018188824,0,0
2023-10-05 02:45:00,12.023850916791929,50.09454067780429,10199976.460156722,0,8.887151018188824,0,0
2023-10-05 02:50:00,12.45663579629991,49.79874872318785,10200709.307885475,0,8.626749802942747,0,0
2023-10-05 02:55:00,8,49.56088143258319,10201411.4399698,0,8.626749802942747,0,0
2023-10-05 03:00:00,8,50.12817654758015,10190256.533008764,0,8.626749802942747,0,0
2023-10-05 03:05:00,8,49.76732714742802,10197044.006238732,0,8.626749802942747,0,0
2023-10-05 03:10:00,8,49.90046556010003,10202799.841674533,0,8.626749802942747,0,0
2023-10-05 03:15:00,10.02106098900089,50.162724845117545,10208630.098067189,0,8.626749802942747,0,0
2023-10-05 03:20:00,11.189327813901048,49.78176925828986,10196239.990429528,0,8.626749802942747,0,0
2023-10-05 03:25:00,10.94469180125476,50.484694554020756,10200964.344952784,0,8.626749802942747,0,0
2023-10-05 03:30:00,9.174309494076763,50.20882091981042,10209578.727525424,0,8.626749802942747,0,0
2023-10-05 03:35:00,10.225220055031656,50.47708420863438,10205579.471095057,0,8.626749802942747,0,0
2023-10-05 03:40:00,8,49.85953811844147,10190058.934643487,0,8.626749802942747,0,0
2023-10-05 03:45:00,8,50.165313465661264,10201101.677252809,0,8.626749802942747,0,0
2023-10-05 03:50:00,8,49.644460014744055,10202201.336112797,0,8.626749802942747,0,0
2023-10-05 03:55:00,8,49.94412186693828,10207092.731898017,0,8.626749802942747,0,0
2023-10-05 04:00:00,8,49.950348599656905,10199844.896634717,0,8.626749802942747,0,0
2023-10-05 04:05:00,8,49.636959228942914,10199004.75793756,0,8.526648569948522,0,0
2023-10-05 04:10:00,8,50.401201668973364,10208307.800128063,0,8.526648569948522,0,0
2023-10-05 04:15:00,8,49.98987169247121,10196629.919245873,0,8.526648569948522,0,0
2023-10-05 04:20:00,8.831720392334553,50.101204170201186,10195377.785419831,0,8.526648569948522,0,0
2023-10-05 04:25:00,8.535628768131168,49.82515848897975,10195122.921259508,0,8.526648569948522,0,0
2023-10-05 04:30:00,8.59493130394969,50.06110217941918,10203295.314256744,0,8.526648569948522,0,0
2023-10-05 04:35:00,8,49.79868123720331,10194397.884587754,0,8.526648569948522,0,0
2023-10-05 04:40:00,8,50.29950448092573,10192662.299733033,0,8.526648569948522,0,0
2023-10-05 04:45:00,8,50.00830592565373,10206241.074774312,0,8.526648569948522,0,0
2023-10-05 04:50:00,8,50.118628634544436,10205390.888897086,0,8.526648569948522,0,0
2023-10-05 04:55:00,8,50.11863494656898,10204873.298978768,0,8.526648569948522,0,0
2023-10-05 05:00:00,8,49.890856801877405,10201742.24885849,0,8.47031455937304,0,0
2023-10-05 05:05:00,8,49.83941807067506,10191151.593623307,0,8.47031455937304,0,0
2023-10-05 05:10:00,8,49.93068914678812,10195192.187767535,0,8.47031455937304,0,0
2023-10-05 05:15:00,8,49.632729114497,10190647.699482955,0,8.47031455937304,0,0
2023-10-05 05:20:00,8,49.6424967798323,10192978.274872217,0,8.47031455937304,0,0
2023-10-05 05:25:00,8.299924491612792,49.95801617110949,10204843.40674021,0,8.47031455937304,0,0
2023-10-05 05:30:00,8,49.78067304059762,10209062.720716942,0,8.47031455937304,0,0
2023-10-05 05:35:00,8,49.59841403255584,10209695.943828257,0,8.47031455937304,0,0
2023-10-05 05:40:00,8,49.96787114034014,10208931.392114347,0,8.47031455937304,0,0
2023-10-05 05:45:00,8,50.417771749097305,10200340.463230988,0,8.47031455937304,0,0
2023-10-05 05:50:00,8,49.85240473184877,10197051.510721458,0,8.47031455937304,0,0
2023-10-05 05:55:00,8,49.581604144122224,10199222.080661518,0,8.47031455937304,0,0
2023-10-05 06:00:00,8,49.80098511230368,10190184.24560479,0,8.211140550629286,0,0
2023-10-05 06:05:00,10.840007735221452,50.019239528934456,10193231.556625113,47.68842290702409,8.211140550629286,0,3.0701506671348926
2023-10-05 06:10:00,12.710239925976024,50.27327156118706,10198271.76912112,53.53861386226697,8.211140550629286,0,3.869617285295449
2023-10-05 06:15:00,8,50.4459161558279,10196623.305442654,7.4322998959164295,8.211140550629286,0,0.07457276035283315
2023-10-05 06:20:00,8.294512799428423,50.16524065784937,10202736.208481839,0,8.211140550629286,0,0
2023-10-05 06:25:00,11.687657504605127,49.63574993463417,10206078.214970192,38.35899584178176,8.211140550629286,0,1.9864069586862714
2023-10-05 06:30:00,8,50.09898497856127,10198772.633021548,67.82704434098449,8.211140550629286,0,6.210685724445731
2023-10-05 06:35:00,14.923646080424785,50.15099085924534,10198596.020977918,0,8.211140550629286,0,0
2023-10-05 06:40:00,8,50.177203242017036,10205792.153506324,0,8.211140550629286,0,0
2023-10-05 06:45:00,13.16918711682953,50.266782508048365,10202619.354130017,3.7001016113286056,8.211140550629286,0,0.018482515111111333
2023-10-05 06:50:00,12.579630381926808,49.65856679615175,10199007.71968398,50.98007969156873,8.211140550629286,0,3.508607509234243
2023-10-05 06:55:00,14.822612789194695,49.970066061620955,10207141.921722641,36.68197813628481,8.211140550629286,0,1.8165161519876842
2023-10-05 07:00:00,14.700703064220653,50.15041266059387,10203453.04597212,261.78267048254935,8.211140550629286,0,92.51572486271625
2023-10-05 07:05:00,21.542051002900976,50.22063029786379,10207423.4987819,381.75774998066163,8.211140550629286,0,196.74762255490145
2023-10-05 07:10:00,16.32369085853919,50.08060533868447,10209247.222865276,335.8386488053883,8.211140550629286,0,152.26325734242903
2023-10-05 07:15:00,21.583299272114754,50.47019361825935,10206482.472912101,341.33140918315826,8.211140550629286,0,157.2846267081968
2023-10-05 07:20:00,21.009864784288382,49.91060968526374,10192956.086580344,296.54159173444054,8.211140550629286,0,118.71483609833409
2023-10-05 07:25:00,14.417872064195784,49.89999182686666,10192117.762830751,365.28856687720355,7.976867449265605,0,180.13824507312162
2023-10-05 07:30:00,15.04468731030951,49.77621482062816,10192319.458794747,279.28393151498597,7.976867449265605,0,105.29934444333097
2023-10-05 07:35:00,13.005892389258594,50.36415810963103,10203963.690788439,333.560205459818,7.976867449265605,0,150.2042543996346
2023-10-05 07:40:00,18.88862738148177,50.26837899145489,10192060.471096713,377.2348056945166,7.976867449265605,0,192.11323314696256
2023-10-05 07:45:00,17.950387128480934,50.213482319604566,10192819.088299895,397.91120785541017,7.976867449265605,0,213.74999460488445
2023-10-05 07:50:00,13.601077681745133,50.3445541228921,10191898.864304254,231.96525198148242,7.976867449265605,0,72.64063547122406
2023-10-05 07:55:00,13.857443056643035,50.22159762665413,10204640.856384743,272.95105275634944,7.976867449265605,0,100.57807422107928
2023-10-05 08:00:00,24.20619426150951,50.46055698449422,10209628.505310893,560.4852104189687,7.976867449265605,0,424.09395598283413
2023-10-05 08:05:00,20.990816077992168,49.64200816527394,10206061.240147762,584.6462782345532,7.976867449265605,0,461.44521538224467
2023-10-05 08:10:00,23.917570434602,49.62986918827137,10193571.475506086,572.1401484587004,7.976867449265605,0,441.9148717957641
2023-10-05 08:15:00,21.29473095734066,50.4510193297948,10201637.870141974,578.0651212022649,7.976867449265605,0,451.11503387329554
2023-10-05 08:20:00,26.499188254394703,49.58269754347406,10198216.434743425,476.09285621241963,7.61884368320023,0,305.99695044427455
2023-10-05 08:25:00,22.563592315967277,49.62913320510074,10198183.125486566,573.5128988702547,7.61884368320023,0,444.03801098026
2023-10-05 08:30:00,28.25295596147115,50.42713512644535,10200198.179827308,543.556192485455,7.61884368320023,0,398.8620014255347
2023-10-05 08:35:00,28.05699592843202,50.21279851809311,10194820.78924717,563.5651062775598,7.61884368320023,0,428.76759916841036
2023-10-05 08:40:00,27.83792630057018,49.61455537273934,10194291.22249786,539.054233245163,7.61884368320023,0,392.28227961236627
2023-10-05 08:45:00,22.025638913076154,50.20423700530064,10201006.313790375,478.85779594670447,7.61884368320023,0,309.56146479756313
2023-10-05 08:50:00,27.82416756152856,49.61660497050427,10191774.628485303,637.703810141671,7.61884368320023,0,548.9993017834261
2023-10-05 08:55:00,24.761564432615586,49.69595210240922,10209827.913111499,609.3649725893267,7.61884368320023,0,501.2896542553678
2023-10-05 09:00:00,34.455936139068434,49.59030984000803,10204150.619287485,667.6419714872004,7.61884368320023,0,601.7568328232762
2023-10-05 09:05:00,32.60970489531096,49.910122049026825,10190967.508679152,805.1579485956004,7.61884368320023,0,875.1770849520119
2023-10-05 09:10:00,26.47563378138048,50.3437130165041,10208693.755553728,776.1294411185139,7.61884368320023,0,813.2088276507645
2023-10-05 09:15:00,28.606373420170907,49.56563737020892,10201948.361285819,791.835363609989,7.61884368320023,0,846.4543781355409
2023-10-05 09:20:00,34.278284075194904,49.63367401586046,10196335.913096532,739.8980736503065,7.61884368320023,0,739.0563651784364
2023-10-05 09:25:00,26.849553439136713,50.26770079779068,10208770.29965764,811.3997089446162,7.61884368320023,0,888.7988083618008
2023-10-05 09:30:00,33.89602253297622,49.62457420446232,10207552.074246205,685.7102218875251,7.61884368320023,0,634.7679863414024
2023-10-05 09:35:00,31.297227086428762,49.70634333618872,10203916.835735776,741.9483412157884,7.61884368320023,0,743.157910394361
2023-10-05 09:40:00,27.91326676367602,50.33809094082244,10204118.220907427,673.7194466336487,7.61884368320023,0,612.7621552426723
2023-10-05 09:45:00,34.25488483508894,50.22499739678605,10197331.751957849,748.5647201292118,7.61884368320023,0,756.4713392998688
2023-10-05 09:50:00,31.2169981870042,50.463475574108884,10190040.62569508,767.7701481883379,7.758995801919531,0,795.7858506063421
2023-10-05 09:55:00,29.96364268540076,50.252214696956614,10193032.718662705,729.4466114507023,7.758995801919531,0,718.324684591831
2023-10-05 10:00:00,35.568993612150315,50.35260092494979,10193640.558046274,863.1882457234763,7.758995801919531,0,1005.8768291994829
2023-10-05 10:05:00,33.54100819533003,50.26997634946637,10191564.125189167,791.1104554823156,7.758995801919531,0,844.9052662441397
2023-10-05 10:10:00,36.91986763635659,49.941732706557346,10204152.479002558,897.9186683509772,7.758995801919531,0,1088.4482122138095
2023-10-05 10:15:00,35.95626442971302,50.004861756272966,10208513.158665081,838.59705640234,7.758995801919531,0,949.3807810590037
2023-10-05 10:20:00,33.046349035357146,49.646528714120144,10204888.090554876,843.068742455913,7.758995801919531,0,959.5326210833626
2023-10-05 10:25:00,36.33692442003384,49.916207978073736,10195553.014575627,986.6079360986304,7.6398141957142665,0,1314.083546423279
2023-10-05 10:30:00,38.11797910888972,49.621457825101025,10207487.213332197,835.8535903632758,7.6398141957142665,0,943.1791531062914
2023-10-05 10:35:00,40.32727038920238,49.69180537966893,10195824.178720228,925.6740577615499,7.6398141957142665,0,1156.7778226371897
2023-10-05 10:40:00,32.51816106610736,49.95294956082192,10201783.504417242,868.3814385198295,7.6398141957142665,0,1018.0165357337875
2023-10-05 10:45:00,32.66330542723829,50.32598358881358,10204100.412150696,791.0108635361854,7.6398141957142665,0,844.6925514135535
2023-10-05 10:50:00,32.75380357730666,49.803814048577465,10195077.476615371,811.5175841349261,7.6398141957142665,0,889.0570656362523
2023-10-05 10:55:00,36.308318798104466,49.560829160172794,10193130.380358577,900.8273156894762,7.6398141957142665,0,1095.511301134615
2023-10-05 11:00:00,48.213222136536,50.242424762463955,10208783.22421676,1038.8431656017037,7.6398141957142665,0,1350
2023-10-05 11:05:00,41.421601243293175,50.003790346576295,10207742.513613267,1046.207200438616,7.6398141957142665,0,1350
2023-10-05 11:10:00,43.584797408706436,50.183981329149624,10190219.993042922,937.0061407825303,7.6398141957142665,0,1185.273685616631
2023-10-05 11:15:00,39.43257227653064,49.548487920313434,10201712.426516287,1010.7784141306241,7.6398141957142665,0,1350
2023-10-05 11:20:00,44.011049290458104,50.027094126704675,10190110.060442554,1055.7355711464802,7.6398141957142665,0,1350
2023-10-05 11:25:00,47.08023504880677,50.251262064032765,10201133.77235952,995.1913098148492,7.6398141957142665,0,1337.0477532268433
2023-10-05 11:30:00,47.166532509337785,49.501792348110484,10201381.819186773,916.9091510120102,7.6398141957142665,0,1134.9752281329133
2023-10-05 11:35:00,46.37868643456621,49.51516824879817,10205548.582169447,1019.5630669146635,7.29003261100573,0,1350
2023-10-05 11:40:00,42.5390578108874,49.887020158139656,10203328.748443706,1011.5249570816575,7.29003261100573,0,1350
2023-10-05 11:45:00,47.57984341781079,49.71439551889236,10200492.382939955,935.7540880536291,7.29003261100573,0,1182.1082129672566
2023-10-05 11:50:00,43.68655473676073,50.01354830302779,10192314.345913403,893.7798628680864,7.29003261100573,0,1078.4372984124689
2023-10-05 11:55:00,45.66222796750813,49.874788264540456,10204397.781570837,958.136197225653,7.29003261100573,0,1239.3337127859477
2023-10-05 12:00:00,56.21363009937582,49.70027879548425,10196910.895053979,952.8922064640989,7.29003261100573,0,1225.8048021390255
2023-10-05 12:05:00,47.53422647511502,50.0620357930361,10201873.554104816,1078.0628618994815,7.29003261100573,0,1350
2023-10-05 12:10:00,52.74065998111847,50.1977923600433,10201052.472460773,993.7288350501009,7.29003261100573,0,1333.1209467735414
2023-10-05 12:15:00,55.24547814985718,50.464572601920175,10205354.562047793,1080.577806535286,7.29003261100573,0,1350
2023-10-05 12:20:00,48.94175684613534,49.75396528548614,10202564.180424342,946.7231668455184,7.29003261100573,0,1209.98441876671
2023-10-05 12:25:00,53.38385051514422,50.3133997202528,10197789.192683406,1097.168498140483,7.29003261100573,0,1350
2023-10-05 12:30:00,54.16879045176394,49.649855228982574,10207630.131268322,1084.516664981201,7.298479741918481,0,1350
2023-10-05 12:35:00,51.131723104005275,50.38902393095234,10191752.84948939,1060.5587872130477,7.298479741918481,0,1350
2023-10-05 12:40:00,49.533145191344126,50.170717570054215,10208279.067848431,964.0225767892877,7.298479741918481,0,1254.6083635552682
2023-10-05 12:45:00,49.715041202398545,50.343007778228255,10192630.38342224,1022.1932192779577,7.298479741918481,0,1350
2023-10-05 12:50:00,46.655743608383816,49.73890563143136,10204936.228401322,939.2477317724787,7.298479741918481,0,1190.9515072136571
2023-10-05 12:55:00,55.70888116830026,49.958214594675084,10205221.020982062,1071.8350714961534,7.298479741918481,0,1350
2023-10-05 13:00:00,56.677688531476676,49.859164454553294,10196884.120456906,1036.416895279955,7.298479741918481,0,1350
2023-10-05 13:05:00,53.55965978102151,49.789578653731574,10201947.744066818,873.0699896088695,7.298479741918481,0,1029.0391291201026
2023-10-05 13:10:00,53.568866484273514,50.40616631000078,10206046.008553268,906.4193588218285,7.298479741918481,0,1109.1546729634156
2023-10-05 13:15:00,61.749830344859106,50.00525606328747,10209842.671455983,936.0769560707457,7.298479741918481,0,1182.9240913770082
2023-10-05 13:20:00,57.198699107838195,50.054199998993845,10201598.543544348,920.8197544691712,7.298479741918481,0,1144.6771772978973
